Geo Point,NAME,STUSAB,"STATE_NAME "
"36.7274816255, -85.1360135602",Clinton,KY,"Kentucky"
"34.0705125102, -101.8268813",Hale,TX,"Texas"
"32.0191127391, -89.1188598215",Jasper,MS,"Mississippi"
"39.5598830033, -83.4560972785",Fayette,OH,"Ohio"
"18.3286016876, -64.9670827857",St. Thomas,VI,"U.S. Virgin Islands"
"43.9065519065, -91.1151957557",La Crosse,WI,"Wisconsin"
"32.0922715486, -92.1166058761",Caldwell,LA,"Louisiana"
"37.4780954961, -90.3450261596",Madison,MO,"Missouri"
"33.5660908408, -82.8787644687",Taliaferro,GA,"Georgia"
"39.8035392391, -74.9597543553",Camden,NJ,"New Jersey"
"35.8580358086, -82.7057582627",Madison,NC,"North Carolina"
"45.5467908912, -122.414922836",Multnomah,OR,"Oregon"
"38.0229965906, -81.7112126287",Boone,WV,"West Virginia"
"37.3540523996, -82.9541313398",Knott,KY,"Kentucky"
"43.6741733017, -95.1541129519",Jackson,MN,"Minnesota"
"41.4722121302, -87.3763856",Lake,IN,"Indiana"
"23.7186403965, -164.736740347",Honolulu,HI,"Hawaii"
"39.1193028617, -105.717174716",Park,CO,"Colorado"
"30.4982930281, -100.538187495",Sutton,TX,"Texas"
"33.7212061505, -87.7388619701",Fayette,AL,"Alabama"
"18.1831012969, -67.6050637583",Mayag�ez,PR,"Puerto Rico"
"17.9729540131, -66.261975661",Salinas,PR,"Puerto Rico"
"43.7180588837, -99.0809353963",Brule,SD,"South Dakota"
"40.9118486723, -79.9132708157",Butler,PA,"Pennsylvania"
"37.0530460164, -89.5685146862",Scott,MO,"Missouri"
"41.7461054437, -89.3003092504",Lee,IL,"Illinois"
"29.8081801337, -98.2782455413",Comal,TX,"Texas"
"43.0103267267, -76.5743582093",Cayuga,NY,"New York"
"39.3514336872, -101.719980701",Sherman,KS,"Kansas"
"40.8288491598, -81.8880189942",Wayne,OH,"Ohio"
"36.2397743956, -121.308901554",Monterey,CA,"California"
"39.9310397361, -85.3964353742",Henry,IN,"Indiana"
"37.8015772072, -82.5132925147",Martin,KY,"Kentucky"
"37.4192050035, -83.6831118762",Owsley,KY,"Kentucky"
"39.0732871864, -113.10069891",Millard,UT,"Utah"
"48.561754652, -111.024580148",Liberty,MT,"Montana"
"39.9835107818, -94.8020598986",Andrew,MO,"Missouri"
"39.4692968709, -79.6681619853",Preston,WV,"West Virginia"
"44.4704611746, -88.9647928071",Waupaca,WI,"Wisconsin"
"27.9026762041, -82.7395539464",Pinellas,FL,"Florida"
"36.2311062795, -81.6964250718",Watauga,NC,"North Carolina"
"39.0075029241, -78.8579227191",Hardy,WV,"West Virginia"
"36.5320343549, -86.0072701421",Macon,TN,"Tennessee"
"39.0415137637, -95.7565342577",Shawnee,KS,"Kansas"
"29.8317429384, -99.8221669212",Real,TX,"Texas"
"42.9145713002, -96.9756376237",Clay,SD,"South Dakota"
"39.1329338744, -80.0030288847",Barbour,WV,"West Virginia"
"35.695981462, -85.4526142035",Van Buren,TN,"Tennessee"
"40.74316347, -92.8686104167",Appanoose,IA,"Iowa"
"30.5988510952, -92.0058568609",St. Landry,LA,"Louisiana"
"42.8528477813, -77.2998210492",Ontario,NY,"New York"
"33.9498610997, -97.2441230299",Love,OK,"Oklahoma"
"41.8877674933, -84.5929278019",Hillsdale,MI,"Michigan"
"42.1769034689, -98.0666853094",Antelope,NE,"Nebraska"
"41.0418321081, -86.6987792624",Pulaski,IN,"Indiana"
"35.117685821, -77.082003837",Craven,NC,"North Carolina"
"39.1962111616, -86.2273748048",Brown,IN,"Indiana"
"37.1936094363, -107.048288324",Archuleta,CO,"Colorado"
"40.9181829168, -75.7088216052",Carbon,PA,"Pennsylvania"
"36.1107306366, -82.432342828",Unicoi,TN,"Tennessee"
"34.9312465729, -81.9908274743",Spartanburg,SC,"South Carolina"
"42.3654992437, -123.555497668",Josephine,OR,"Oregon"
"39.0001785652, -89.0241202321",Fayette,IL,"Illinois"
"31.5514336788, -81.9167587358",Wayne,GA,"Georgia"
"47.8692071189, -120.618973477",Chelan,WA,"Washington"
"35.2792789622, -82.1696779265",Polk,NC,"North Carolina"
"39.9198995806, -79.6473693491",Fayette,PA,"Pennsylvania"
"18.287078989, -67.1315302779",A�asco,PR,"Puerto Rico"
"39.785156359, -98.7854727927",Smith,KS,"Kansas"
"32.0554496236, -93.7372773737",De Soto,LA,"Louisiana"
"48.4701446298, -118.516586208",Ferry,WA,"Washington"
"35.662042354, -81.2150705598",Catawba,NC,"North Carolina"
"32.5801941764, -93.8823968489",Caddo,LA,"Louisiana"
"35.1504672096, -83.4221767088",Macon,NC,"North Carolina"
"36.6781704977, -88.9762156953",Hickman,KY,"Kentucky"
"41.3440027805, -88.8859379256",LaSalle,IL,"Illinois"
"42.7511742879, -87.6960810134",Racine,WI,"Wisconsin"
"39.2023794705, -106.344837734",Lake,CO,"Colorado"
"37.2324840341, -121.696278854",Santa Clara,CA,"California"
"32.8250434949, -79.896819219",Charleston,SC,"South Carolina"
"39.4149780091, -83.808378857",Clinton,OH,"Ohio"
"37.5825228172, -106.38321036",Rio Grande,CO,"Colorado"
"34.9883574887, -80.5307400446",Union,NC,"North Carolina"
"35.1863303424, -91.2430822004",Woodruff,AR,"Arkansas"
"47.0454432493, -110.266046893",Judith Basin,MT,"Montana"
"18.4572380901, -66.1905835491",Toa Baja,PR,"Puerto Rico"
"36.5095802749, -106.693083681",Rio Arriba,NM,"New Mexico"
"43.8195818941, -89.398748852",Marquette,WI,"Wisconsin"
"48.5631854705, -122.977512444",San Juan,WA,"Washington"
"39.8575436237, -105.522621196",Gilpin,CO,"Colorado"
"39.4640664935, -78.0275428663",Berkeley,WV,"West Virginia"
"32.7924711254, -81.9635320121",Jenkins,GA,"Georgia"
"30.1956117481, -82.9914923725",Suwannee,FL,"Florida"
"17.9585899206, -66.041855295",Arroyo,PR,"Puerto Rico"
"38.9969300555, -85.6280646001",Jennings,IN,"Indiana"
"42.2500701189, -73.6318704984",Columbia,NY,"New York"
"42.5814260739, -116.169968363",Owyhee,ID,"Idaho"
"44.6737588538, -97.1883336931",Hamlin,SD,"South Dakota"
"37.7713611083, -81.2486346747",Raleigh,WV,"West Virginia"
"41.9154003329, -85.9934577475",Cass,MI,"Michigan"
"32.7534965705, -89.1175728285",Neshoba,MS,"Mississippi"
"40.7880635936, -89.7599800409",Peoria,IL,"Illinois"
"46.0126176925, -94.2684153059",Morrison,MN,"Minnesota"
"35.3736416751, -95.6667999353",McIntosh,OK,"Oklahoma"
"41.2185070628, -91.2596183012",Louisa,IA,"Iowa"
"43.1138468547, -74.4221748142",Fulton,NY,"New York"
"29.6346233871, -91.4729263457",St. Mary,LA,"Louisiana"
"44.2421397159, -94.7275713188",Brown,MN,"Minnesota"
"38.0423908286, -84.7436031459",Woodford,KY,"Kentucky"
"43.9346374164, -110.589809669",Teton,WY,"Wyoming"
"46.716058182, -101.281118786",Morton,ND,"North Dakota"
"35.611177887, -82.5301070587",Buncombe,NC,"North Carolina"
"34.0807261331, -99.2410547627",Wilbarger,TX,"Texas"
"35.843213981, -77.109232267",Martin,NC,"North Carolina"
"39.7736200492, -87.2063672164",Parke,IN,"Indiana"
"42.7745872458, -92.3180548339",Bremer,IA,"Iowa"
"33.1134825704, -94.7326503668",Morris,TX,"Texas"
"44.0309090144, -73.1409413698",Addison,VT,"Vermont"
"38.0371780097, -93.775975762",St. Clair,MO,"Missouri"
"43.0023986959, -114.138200808",Lincoln,ID,"Idaho"
"35.6030197595, -88.108772783",Decatur,TN,"Tennessee"
"46.4325011338, -102.460280406",Hettinger,ND,"North Dakota"
"-11.0543869937, -171.074929617",Swains Island,AS,"American Samoa"
"38.8411628915, -86.4834511309",Lawrence,IN,"Indiana"
"36.9905417852, -85.6292510918",Metcalfe,KY,"Kentucky"
"36.2114502716, -89.7853789263",Pemiscot,MO,"Missouri"
"30.7177158024, -99.2261274236",Mason,TX,"Texas"
"38.1459486608, -82.4269495914",Wayne,WV,"West Virginia"
"41.916402826, -96.787400407",Cuming,NE,"Nebraska"
"33.2690858673, -85.8605470841",Clay,AL,"Alabama"
"34.263162689, -85.2142786499",Floyd,GA,"Georgia"
"42.3911118186, -96.564513018",Dakota,NE,"Nebraska"
"38.5086167769, -81.9089929263",Putnam,WV,"West Virginia"
"32.3583825945, -84.0424794131",Macon,GA,"Georgia"
"35.9530379334, -81.5464366451",Caldwell,NC,"North Carolina"
"38.4813047182, -100.466398449",Lane,KS,"Kansas"
"36.0360299243, -78.8765926949",Durham,NC,"North Carolina"
"47.1224429081, -112.390455011",Lewis and Clark,MT,"Montana"
"36.3920428566, -86.1567527604",Trousdale,TN,"Tennessee"
"26.1518560378, -80.4558842537",Broward,FL,"Florida"
"32.3270730707, -98.8323222504",Eastland,TX,"Texas"
"41.1166208296, -84.5801945588",Paulding,OH,"Ohio"
"40.7352022993, -94.2439719124",Ringgold,IA,"Iowa"
"41.1281451272, -78.9994214565",Jefferson,PA,"Pennsylvania"
"44.0663458318, -98.6296749711",Jerauld,SD,"South Dakota"
"38.5388085859, -118.435214254",Mineral,NV,"Nevada"
"36.835513749, -94.810429621",Ottawa,OK,"Oklahoma"
"35.486983815, -76.8453144055",Beaufort,NC,"North Carolina"
"34.6519495513, -90.3754987097",Tunica,MS,"Mississippi"
"39.2059705721, -85.8976029732",Bartholomew,IN,"Indiana"
"34.5767017575, -93.150399652",Garland,AR,"Arkansas"
"43.9049970086, -107.68286072",Washakie,WY,"Wyoming"
"48.2452683995, -93.7833663013",Koochiching,MN,"Minnesota"
"31.3687302289, -102.043034893",Upton,TX,"Texas"
"37.7597150131, -122.693975573",San Francisco,CA,"California"
"39.6302838888, -80.0465441583",Monongalia,WV,"West Virginia"
"34.965857001, -101.896944529",Randall,TX,"Texas"
"39.1424974869, -92.6962654763",Howard,MO,"Missouri"
"30.4060343343, -85.1972071433",Calhoun,FL,"Florida"
"44.3695852597, -97.491476123",Kingsbury,SD,"South Dakota"
"34.0724245507, -101.303234519",Floyd,TX,"Texas"
"44.4888787662, -122.534995075",Linn,OR,"Oregon"
"35.4012758182, -101.894004898",Potter,TX,"Texas"
"36.2927208493, -82.1274783436",Carter,TN,"Tennessee"
"40.7321421632, -73.585536665",Nassau,NY,"New York"
"36.0766050343, -81.9226013745",Avery,NC,"North Carolina"
"44.8895880248, -116.453882862",Adams,ID,"Idaho"
"38.0276014047, -119.95475358",Tuolumne,CA,"California"
"18.1720935702, -66.9422835125",Maricao,PR,"Puerto Rico"
"40.1332239754, -84.6193191365",Darke,OH,"Ohio"
"37.3785013178, -81.653583786",McDowell,WV,"West Virginia"
"41.3488242868, -72.8998576911",New Haven,CT,"Connecticut"
"42.6712233677, -89.0715652079",Rock,WI,"Wisconsin"
"43.4913425333, -83.4398685744",Tuscola,MI,"Michigan"
"35.7639016515, -90.0541660119",Mississippi,AR,"Arkansas"
"33.8922415035, -88.4804669083",Monroe,MS,"Mississippi"
"34.5303849906, -101.735026846",Swisher,TX,"Texas"
"38.7787375794, -120.524649929",El Dorado,CA,"California"
"36.4449435708, -76.7005266521",Gates,NC,"North Carolina"
"48.77230295, -98.464838016",Cavalier,ND,"North Dakota"
"28.8678175883, -99.1082667829",Frio,TX,"Texas"
"43.2974962568, -71.6802764616",Merrimack,NH,"New Hampshire"
"32.3968141786, -81.7431781429",Bulloch,GA,"Georgia"
"34.2254421511, -89.0374096749",Pontotoc,MS,"Mississippi"
"30.7882970504, -98.1824471655",Burnet,TX,"Texas"
"32.0784621843, -84.8352023744",Stewart,GA,"Georgia"
"34.901372384, -87.6539980067",Lauderdale,AL,"Alabama"
"36.8590007836, -76.3567086184",Portsmouth,VA,"Virginia"
"33.6745577167, -85.5187680028",Cleburne,AL,"Alabama"
"35.8938381553, -86.8986535599",Williamson,TN,"Tennessee"
"39.9735467174, -90.247375054",Cass,IL,"Illinois"
"43.9891394613, -115.730322485",Boise,ID,"Idaho"
"47.3529575649, -115.892435463",Shoshone,ID,"Idaho"
"42.1212370657, -91.131465421",Jones,IA,"Iowa"
"31.4318270699, -85.6110368183",Dale,AL,"Alabama"
"40.887287897, -109.507612097",Daggett,UT,"Utah"
"34.8633405971, -104.790631134",Guadalupe,NM,"New Mexico"
"38.0228983556, -78.5566760673",Albemarle,VA,"Virginia"
"31.9736926021, -90.9118133348",Claiborne,MS,"Mississippi"
"32.8624049426, -85.7975022448",Tallapoosa,AL,"Alabama"
"33.616489499, -99.2135151435",Baylor,TX,"Texas"
"45.934046167, -96.0121840981",Grant,MN,"Minnesota"
"37.5073151069, -94.8518113711",Crawford,KS,"Kansas"
"42.9152915059, -71.7160824662",Hillsborough,NH,"New Hampshire"
"27.7350347565, -97.516253851",Nueces,TX,"Texas"
"42.7110535518, -73.5097121399",Rensselaer,NY,"New York"
"34.5998564246, -112.553944833",Yavapai,AZ,"Arizona"
"40.8620042241, -74.5445106674",Morris,NJ,"New Jersey"
"40.2106416142, -93.1115222539",Sullivan,MO,"Missouri"
"32.7463149294, -100.916407078",Scurry,TX,"Texas"
"37.2355230437, -99.8203076918",Clark,KS,"Kansas"
"43.9906739447, -84.3882463136",Gladwin,MI,"Michigan"
"34.6866819092, -80.7054233818",Lancaster,SC,"South Carolina"
"40.9596717781, -74.0742255725",Bergen,NJ,"New Jersey"
"18.3969534214, -65.9687553171",Carolina,PR,"Puerto Rico"
"38.3243487435, -110.903793031",Wayne,UT,"Utah"
"38.7199480156, -87.7267298383",Lawrence,IL,"Illinois"
"40.1400890018, -88.1991706674",Champaign,IL,"Illinois"
"36.1210986495, -95.9414756124",Tulsa,OK,"Oklahoma"
"39.7659588693, -81.4555606055",Noble,OH,"Ohio"
"41.4839220534, -91.1127562492",Muscatine,IA,"Iowa"
"38.9240617743, -80.8570836304",Gilmer,WV,"West Virginia"
"34.2799867489, -88.3613228409",Itawamba,MS,"Mississippi"
"44.0272987421, -69.015547485",Knox,ME,"Maine"
"37.2006875346, -106.191627951",Conejos,CO,"Colorado"
"30.4634147938, -91.3127466677",West Baton Rouge,LA,"Louisiana"
"36.7018432696, -76.6340460041",Suffolk,VA,"Virginia"
"39.6017802193, -94.4045940298",Clinton,MO,"Missouri"
"40.2993893945, -83.3715754728",Union,OH,"Ohio"
"32.3644009947, -91.2425796995",Madison,LA,"Louisiana"
"42.59926192, -97.252401002",Cedar,NE,"Nebraska"
"39.8931762515, -94.404709492",DeKalb,MO,"Missouri"
"38.7478811299, -77.4838087142",Manassas,VA,"Virginia"
"18.3686639331, -65.7121531688",Luquillo,PR,"Puerto Rico"
"41.6846965026, -80.1062776173",Crawford,PA,"Pennsylvania"
"36.2171519061, -83.2666627121",Hamblen,TN,"Tennessee"
"33.6076426857, -102.343197183",Hockley,TX,"Texas"
"32.1623552365, -94.3056398565",Panola,TX,"Texas"
"38.9532912889, -96.2050045391",Wabaunsee,KS,"Kansas"
"39.4688295112, -74.6337304316",Atlantic,NJ,"New Jersey"
"44.1106889273, -87.5123716853",Manitowoc,WI,"Wisconsin"
"30.1213082966, -93.8938981104",Orange,TX,"Texas"
"41.1676828401, -81.1974037386",Portage,OH,"Ohio"
"27.0433971368, -98.6973050685",Jim Hogg,TX,"Texas"
"33.7715468713, -84.226432416",DeKalb,GA,"Georgia"
"26.3967284864, -98.1810871979",Hidalgo,TX,"Texas"
"45.4190045389, -119.584275031",Morrow,OR,"Oregon"
"46.0706237641, -94.8975993632",Todd,MN,"Minnesota"
"43.7841402516, -111.659188485",Madison,ID,"Idaho"
"37.1041534526, -85.2806497629",Adair,KY,"Kentucky"
"67.0081724432, -160.006978537",Northwest Arctic,AK,"Alaska"
"36.7888025423, -99.6674010729",Harper,OK,"Oklahoma"
"32.7413905566, -90.9892124114",Issaquena,MS,"Mississippi"
"33.6672620503, -95.5712007054",Lamar,TX,"Texas"
"37.7786161815, -79.9867558926",Covington,VA,"Virginia"
"32.9043665122, -111.344739896",Pinal,AZ,"Arizona"
"18.472020962, -66.2620306809",Dorado,PR,"Puerto Rico"
"35.9798606621, -85.832751654",DeKalb,TN,"Tennessee"
"40.9404610588, -72.685241262",Suffolk,NY,"New York"
"34.8807714578, -88.5802645599",Alcorn,MS,"Mississippi"
"40.5244687103, -98.5012089617",Adams,NE,"Nebraska"
"35.5701227411, -93.4598811569",Johnson,AR,"Arkansas"
"31.773206868, -99.4536376507",Coleman,TX,"Texas"
"43.759429876, -111.207614545",Teton,ID,"Idaho"
"42.6936561133, -112.840655966",Power,ID,"Idaho"
"42.6001764292, -73.973558571",Albany,NY,"New York"
"41.4667862464, -72.1065129033",New London,CT,"Connecticut"
"37.2779522735, -105.428249706",Costilla,CO,"Colorado"
"34.6020603325, -79.6787226224",Marlboro,SC,"South Carolina"
"34.8612598084, -76.5357430669",Carteret,NC,"North Carolina"
"43.0600413474, -92.3176637461",Chickasaw,IA,"Iowa"
"43.0818860731, -93.7342722978",Hancock,IA,"Iowa"
"42.4688224327, -90.8825218504",Dubuque,IA,"Iowa"
"42.9723307203, -105.507062664",Converse,WY,"Wyoming"
"40.4169344997, -77.9812075394",Huntingdon,PA,"Pennsylvania"
"40.0065552677, -78.4903171166",Bedford,PA,"Pennsylvania"
"48.3581259624, -96.3684743899",Marshall,MN,"Minnesota"
"41.0893204311, -111.573150356",Morgan,UT,"Utah"
"47.9737829027, -94.9376544511",Beltrami,MN,"Minnesota"
"41.3887747357, -70.6987715777",Dukes,MA,"Massachusetts"
"38.8613737904, -107.862876811",Delta,CO,"Colorado"
"32.1547500095, -86.6501076967",Lowndes,AL,"Alabama"
"40.6506935615, -123.112627727",Trinity,CA,"California"
"32.3050356596, -102.637815121",Andrews,TX,"Texas"
"36.3040698262, -78.6527194252",Granville,NC,"North Carolina"
"48.2951265514, -114.049673744",Flathead,MT,"Montana"
"40.851990777, -76.7093216245",Northumberland,PA,"Pennsylvania"
"45.3102250802, -118.008777581",Union,OR,"Oregon"
"34.9163840445, -98.9809214634",Kiowa,OK,"Oklahoma"
"38.181330775, -99.2367293489",Pawnee,KS,"Kansas"
"39.1146453374, -94.7644784215",Wyandotte,KS,"Kansas"
"63.8762960012, -143.211992263",Southeast Fairbanks,AK,"Alaska"
"41.6841906978, -83.4682747823",Lucas,OH,"Ohio"
"45.9452167902, -93.2934250568",Kanabec,MN,"Minnesota"
"44.6445874689, -86.3006262039",Benzie,MI,"Michigan"
"44.4125964168, -96.2670873079",Lincoln,MN,"Minnesota"
"32.0466488616, -84.5510526557",Webster,GA,"Georgia"
"47.6747883901, -115.133309958",Sanders,MT,"Montana"
"42.7331189884, -93.7351436616",Wright,IA,"Iowa"
"46.9496014257, -94.3253505738",Cass,MN,"Minnesota"
"32.7803142142, -90.3964479749",Yazoo,MS,"Mississippi"
"43.0640850193, -118.96788861",Harney,OR,"Oregon"
"44.9778528358, -97.1886184207",Codington,SD,"South Dakota"
"43.1949168271, -101.663989111",Bennett,SD,"South Dakota"
"38.7491001783, -76.1786170603",Talbot,MD,"Maryland"
"33.7005398883, -94.2343408793",Little River,AR,"Arkansas"
"37.2692738291, -80.0679899739",Roanoke,VA,"Virginia"
"38.292414567, -86.4517083941",Crawford,IN,"Indiana"
"18.1737088701, -66.160927935",Cidra,PR,"Puerto Rico"
"29.9855183221, -83.1810673054",Lafayette,FL,"Florida"
"30.7154778208, -104.140019787",Jeff Davis,TX,"Texas"
"35.9254374123, -83.121183014",Cocke,TN,"Tennessee"
"36.5236457051, -83.2218260273",Hancock,TN,"Tennessee"
"39.0224214624, -81.3786238259",Wirt,WV,"West Virginia"
"40.2121076763, -94.4099168493",Gentry,MO,"Missouri"
"36.0656302022, -76.9667121404",Bertie,NC,"North Carolina"
"43.9100683718, -82.8555082084",Huron,MI,"Michigan"
"36.8063197395, -87.8733713765",Trigg,KY,"Kentucky"
"31.1531879718, -85.3025273835",Houston,AL,"Alabama"
"37.4553667663, -84.6608453633",Lincoln,KY,"Kentucky"
"39.2357647667, -95.383448733",Jefferson,KS,"Kansas"
"29.7564998487, -91.7630555512",Iberia,LA,"Louisiana"
"31.704894074, -96.1490922947",Freestone,TX,"Texas"
"39.301369579, -120.768752113",Nevada,CA,"California"
"30.7439606074, -94.0250850358",Jasper,TX,"Texas"
"41.3574164267, -83.14391569",Sandusky,OH,"Ohio"
"38.1593008022, -79.0611168206",Staunton,VA,"Virginia"
"39.754609342, -84.2906502039",Montgomery,OH,"Ohio"
"43.5812561668, -100.760002796",Mellette,SD,"South Dakota"
"34.7622655092, -89.503056435",Marshall,MS,"Mississippi"
"37.5588848204, -98.1363325923",Kingman,KS,"Kansas"
"43.3253855625, -77.0482433004",Wayne,NY,"New York"
"38.7024099657, -87.0720684602",Daviess,IN,"Indiana"
"40.6664326842, -106.342794688",Jackson,CO,"Colorado"
"36.8280984725, -89.2911821185",Mississippi,MO,"Missouri"
"39.3376277289, -83.0570255812",Ross,OH,"Ohio"
"38.1871910002, -85.6591577058",Jefferson,KY,"Kentucky"
"36.5540721406, -89.1875965868",Fulton,KY,"Kentucky"
"41.0289838852, -94.6991848828",Adams,IA,"Iowa"
"31.326183927, -84.4446694741",Baker,GA,"Georgia"
"30.8783441069, -84.5790701498",Decatur,GA,"Georgia"
"31.0888152015, -95.1355105473",Trinity,TX,"Texas"
"38.7697358036, -82.0265380466",Mason,WV,"West Virginia"
"38.8821720468, -105.161826391",Teller,CO,"Colorado"
"35.3362263031, -82.4799463782",Henderson,NC,"North Carolina"
"38.4164943803, -88.053300973",Edwards,IL,"Illinois"
"38.3701068106, -83.6966440772",Fleming,KY,"Kentucky"
"43.345873009, -99.8839942406",Tripp,SD,"South Dakota"
"33.4128251839, -79.2991976958",Georgetown,SC,"South Carolina"
"47.773853549, -96.4018033447",Polk,MN,"Minnesota"
"44.4036612077, -95.2538341808",Redwood,MN,"Minnesota"
"32.1332163406, -91.6737652244",Franklin,LA,"Louisiana"
