State of Residence,County of Residence,Country of Birth,Admissions,latitude,longitude
New Jersey,Camden,Colombia,12.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Costa Rica,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Cuba,6.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Dominican Republic,324.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Egypt,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,El Salvador,9.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Ethiopia,5.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Georgia,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Ghana,23.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Guatemala,8.0,39.8035392391,-74.95975435529999
New Jersey,Camden,India,121.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Iraq,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Israel,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Italy,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Jamaica,39.0,39.8035392391,-74.95975435529999
New Jersey,Camden,"Korea, South",7.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Liberia,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Mexico,36.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Nicaragua,17.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Nigeria,30.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Pakistan,16.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Philippines,65.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Russia,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Sierra Leone,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Syria,11.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Turkey,15.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Ukraine,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,United Kingdom,13.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Venezuela,8.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Vietnam,73.0,39.8035392391,-74.95975435529999
New Jersey,Essex,Afghanistan,9.0,40.7872147845,-74.2470601526
New Jersey,Essex,Albania,25.0,40.7872147845,-74.2470601526
New Jersey,Essex,Argentina,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Australia,9.0,40.7872147845,-74.2470601526
New Jersey,Essex,Bangladesh,17.0,40.7872147845,-74.2470601526
New Jersey,Essex,Barbados,7.0,40.7872147845,-74.2470601526
New Jersey,Essex,Belarus,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Bolivia,9.0,40.7872147845,-74.2470601526
New Jersey,Essex,Brazil,341.0,40.7872147845,-74.24706015259999
New Jersey,Essex,Burkina Faso,31.0,40.7872147845,-74.2470601526
New Jersey,Essex,Cameroon,16.0,40.7872147845,-74.2470601526
New Jersey,Essex,Canada,29.0,40.7872147845,-74.2470601526
New Jersey,Essex,"China, People's Republic",193.0,40.7872147845,-74.24706015259999
New Jersey,Essex,Colombia,66.0,40.7872147845,-74.2470601526
New Jersey,Essex,Costa Rica,37.0,40.7872147845,-74.2470601526
New Jersey,Essex,Cote d'Ivoire,37.0,40.7872147845,-74.2470601526
New Jersey,Essex,Cuba,37.0,40.7872147845,-74.2470601526
New Jersey,Essex,Dominica,19.0,40.7872147845,-74.2470601526
New Jersey,Essex,Dominican Republic,754.0,40.7872147845,-74.24706015260001
New Jersey,Essex,Ecuador,470.0,40.7872147845,-74.24706015259999
New Jersey,Essex,Egypt,60.0,40.7872147845,-74.2470601526
New Jersey,Essex,El Salvador,78.0,40.7872147845,-74.2470601526
New Jersey,Essex,Ethiopia,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,France,18.0,40.7872147845,-74.2470601526
New Jersey,Essex,Gambia,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Georgia,14.0,40.7872147845,-74.2470601526
New Jersey,Essex,Germany,12.0,40.7872147845,-74.2470601526
New Jersey,Essex,Ghana,276.0,40.7872147845,-74.24706015260001
New Jersey,Essex,Greece,6.0,40.7872147845,-74.2470601526
New Jersey,Essex,Grenada,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Guatemala,41.0,40.7872147845,-74.2470601526
New Jersey,Essex,Guinea,20.0,40.7872147845,-74.2470601526
New Jersey,Essex,Guyana,231.0,40.7872147845,-74.24706015260001
New Jersey,Essex,Haiti,514.0,40.7872147845,-74.24706015260001
New Jersey,Essex,Honduras,56.0,40.7872147845,-74.2470601526
New Jersey,Essex,Hong Kong,4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Hungary,4.0,40.7872147845,-74.2470601526
New Jersey,Essex,India,187.0,40.7872147845,-74.2470601526
New Jersey,Essex,Italy,11.0,40.7872147845,-74.2470601526
New Jersey,Essex,Jamaica,471.0,40.7872147845,-74.2470601526
New Jersey,Essex,Japan,4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Jordan,4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Kenya,22.0,40.7872147845,-74.2470601526
New Jersey,Essex,"Korea, South",4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Liberia,35.0,40.7872147845,-74.2470601526
New Jersey,Essex,Mali,4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Mexico,52.0,40.7872147845,-74.2470601526
New Jersey,Essex,Morocco,10.0,40.7872147845,-74.2470601526
New Jersey,Essex,Nigeria,341.0,40.7872147845,-74.24706015259999
New Jersey,Essex,North Macedonia (formerly Macedonia),4.0,40.7872147845,-74.2470601526
New Jersey,Essex,Pakistan,15.0,40.7872147845,-74.2470601526
New Jersey,Essex,Peru,112.0,40.7872147845,-74.24706015260001
New Jersey,Essex,Philippines,82.0,40.7872147845,-74.2470601526
New Jersey,Essex,Poland,6.0,40.7872147845,-74.2470601526
New Jersey,Essex,Portugal,34.0,40.7872147845,-74.2470601526
New Jersey,Essex,Russia,22.0,40.7872147845,-74.2470601526
New Jersey,Essex,Saint Lucia,6.0,40.7872147845,-74.2470601526
New Jersey,Essex,Senegal,9.0,40.7872147845,-74.2470601526
New Jersey,Essex,Spain,23.0,40.7872147845,-74.2470601526
New Jersey,Essex,Sri Lanka,21.0,40.7872147845,-74.2470601526
New Jersey,Essex,Sudan,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Syria,7.0,40.7872147845,-74.2470601526
New Jersey,Essex,Thailand,5.0,40.7872147845,-74.2470601526
New Jersey,Essex,Togo,38.0,40.7872147845,-74.2470601526
New Jersey,Essex,Trinidad and Tobago,65.0,40.7872147845,-74.2470601526
New Jersey,Essex,Turkey,35.0,40.7872147845,-74.2470601526
New Jersey,Essex,Ukraine,10.0,40.7872147845,-74.2470601526
New Jersey,Essex,United Kingdom,37.0,40.7872147845,-74.2470601526
New Jersey,Essex,Uruguay,22.0,40.7872147845,-74.2470601526
New Jersey,Essex,Venezuela,19.0,40.7872147845,-74.2470601526
New Jersey,Essex,Vietnam,12.0,40.7872147845,-74.2470601526
New Jersey,Essex,Zambia,4.0,40.7872147845,-74.2470601526
New Jersey,Hudson,Algeria,85.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Antigua and Barbuda,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Argentina,23.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Australia,25.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Austria,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Bangladesh,37.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Belarus,20.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Belize,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Bolivia,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Brazil,204.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Bulgaria,9.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Canada,57.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Chad,7.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Chile,21.0,40.7309049975,-74.0759554422
New Jersey,Hudson,"China, People's Republic",358.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Colombia,340.0,40.7309049975,-74.0759554422
New Jersey,Hudson,"Congo, Republic",4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Costa Rica,18.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Cote d'Ivoire,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Cuba,201.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Dominican Republic,1232.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Ecuador,534.0,40.73090499749999,-74.0759554422
New Jersey,Hudson,Egypt,606.0,40.73090499749999,-74.0759554422
New Jersey,Hudson,El Salvador,220.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Eritrea,6.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Ethiopia,10.0,40.7309049975,-74.0759554422
New Jersey,Hudson,France,54.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Georgia,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Germany,41.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Ghana,21.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Greece,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Guatemala,66.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Guyana,87.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Haiti,35.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Honduras,191.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Hong Kong,13.0,40.7309049975,-74.0759554422
New Jersey,Hudson,India,761.0,40.73090499749999,-74.0759554422
New Jersey,Hudson,Indonesia,7.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Iran,21.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Iraq,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Ireland,16.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Israel,35.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Italy,31.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Jamaica,32.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Japan,25.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Jordan,12.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Kenya,28.0,40.7309049975,-74.0759554422
New Jersey,Hudson,"Korea, South",82.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Lebanon,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Malaysia,8.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Mexico,109.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Morocco,92.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Nepal,20.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Nicaragua,10.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Nigeria,19.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Pakistan,163.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Panama,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Peru,228.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Philippines,308.0,40.73090499749999,-74.0759554422
New Jersey,Hudson,Poland,21.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Portugal,24.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Russia,109.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Saudi Arabia,6.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Senegal,11.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Serbia,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Slovakia,4.0,40.7309049975,-74.0759554422
New Jersey,Hudson,South Africa,12.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Soviet Union (former),15.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Spain,36.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Sri Lanka,9.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Sudan,6.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Syria,15.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Taiwan,31.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Tajikistan,19.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Tanzania,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Thailand,11.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Trinidad and Tobago,28.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Tunisia,6.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Turkey,93.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Ukraine,74.0,40.7309049975,-74.0759554422
New Jersey,Hudson,United Arab Emirates,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,United Kingdom,110.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Unknown,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Uruguay,31.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Uzbekistan,5.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Venezuela,74.0,40.7309049975,-74.0759554422
New Jersey,Hudson,Vietnam,22.0,40.7309049975,-74.0759554422
New Jersey,Mercer,Australia,14.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Bangladesh,6.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Belarus,23.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Brazil,15.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Burkina Faso,6.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Canada,20.0,40.2834374242,-74.7017524053
New Jersey,Mercer,"China, People's Republic",112.0,40.28343742420001,-74.7017524053
New Jersey,Mercer,Colombia,24.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Costa Rica,35.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Cote d'Ivoire,6.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Dominican Republic,198.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Ecuador,95.0,40.28343742420001,-74.7017524053
New Jersey,Mercer,Egypt,10.0,40.2834374242,-74.7017524053
New Jersey,Mercer,El Salvador,4.0,40.2834374242,-74.7017524053
New Jersey,Mercer,France,14.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Germany,8.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Ghana,25.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Guatemala,157.0,40.28343742420001,-74.7017524053
New Jersey,Mercer,Haiti,83.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Honduras,12.0,40.2834374242,-74.7017524053
New Jersey,Mercer,India,360.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Iran,7.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Italy,15.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Jamaica,67.0,40.2834374242,-74.7017524053
New Jersey,Mercer,"Korea, South",14.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Kosovo,5.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Liberia,95.0,40.28343742420001,-74.7017524053
New Jersey,Mercer,Mexico,15.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Morocco,5.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Nigeria,27.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Pakistan,61.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Peru,8.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Philippines,30.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Poland,33.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Russia,23.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Taiwan,4.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Thailand,4.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Turkey,4.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Ukraine,25.0,40.2834374242,-74.7017524053
New Jersey,Mercer,United Arab Emirates,4.0,40.2834374242,-74.7017524053
New Jersey,Mercer,United Kingdom,32.0,40.2834374242,-74.7017524053
New Jersey,Mercer,Vietnam,6.0,40.2834374242,-74.7017524053
New Jersey,Middlesex,Afghanistan,10.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Albania,14.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Argentina,14.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Armenia,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Austria,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Azerbaijan,7.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Bangladesh,50.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Belarus,8.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Brazil,60.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Burma,13.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Canada,29.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Chile,5.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,"China, People's Republic",231.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Colombia,85.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Costa Rica,11.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Cuba,11.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Dominican Republic,1261.0,40.4400836596,-74.40883565470001
New Jersey,Middlesex,Ecuador,92.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Egypt,175.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,El Salvador,68.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,France,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Georgia,45.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Germany,9.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Ghana,108.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Guatemala,33.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Guyana,30.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Haiti,17.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Honduras,108.0,40.4400836596,-74.40883565470001
New Jersey,Middlesex,Hungary,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,India,2195.0,40.440083659600006,-74.40883565469998
New Jersey,Middlesex,Indonesia,5.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Iran,11.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Italy,6.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Jamaica,54.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Japan,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Jordan,18.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Kenya,26.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,"Korea, South",55.0,40.4400836596,-74.40883565470001
New Jersey,Middlesex,Kuwait,7.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Liberia,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Mexico,99.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Nepal,18.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Nigeria,57.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Pakistan,291.0,40.440083659600006,-74.40883565469998
New Jersey,Middlesex,Peru,140.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Philippines,151.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Poland,28.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Portugal,6.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Russia,41.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Saudi Arabia,8.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Sierra Leone,12.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Sri Lanka,18.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Sudan,7.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Taiwan,23.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Tajikistan,11.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Trinidad and Tobago,6.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Turkey,29.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Ukraine,85.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,United Kingdom,23.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Uruguay,4.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Uzbekistan,9.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Venezuela,24.0,40.4400836596,-74.4088356547
New Jersey,Middlesex,Vietnam,52.0,40.4400836596,-74.4088356547
New Jersey,Monmouth,Algeria,5.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Argentina,7.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Bangladesh,27.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Belarus,8.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Brazil,116.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Canada,9.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,"China, People's Republic",59.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Colombia,25.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Costa Rica,15.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Dominican Republic,27.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Ecuador,14.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Egypt,66.0,40.287517347599994,-74.1582023922
New Jersey,Monmouth,El Salvador,29.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Georgia,8.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Germany,5.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Ghana,12.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Greece,6.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Guatemala,18.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Haiti,77.0,40.287517347599994,-74.1582023922
New Jersey,Monmouth,Honduras,9.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,India,132.0,40.287517347599994,-74.1582023922
New Jersey,Monmouth,Israel,9.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Italy,7.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Jamaica,39.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Jordan,4.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,"Korea, South",17.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Lebanon,4.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Mexico,101.0,40.287517347599994,-74.1582023922
New Jersey,Monmouth,Nicaragua,4.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,Nigeria,14.0,40.2875173476,-74.1582023922
New Jersey,Monmouth,North Macedonia (formerly Macedonia),8.0,40.2875173476,-74.1582023922
